REF_DATE,GEO,Type of crop,Average farm price (dollars per tonne),Average yield (kilograms per hectare),Production (metric tonnes),Seeded area (hectares),Total farm value (dollars)
1925,CA,"Wheat, all",45.0,1280.0,10762900.0,8412500.0,487736
1925,NB,Barley,35.0,1345.0,3300.0,2450.0,114
1925,NB,"Beans, all dry (white and coloured)",98.0,1085.0,650.0,600.0,64
1925,NB,Buckwheat,37.0,1385.0,25100.0,18150.0,934
1925,NB,Corn for silage,0.44,22860.0,32000.0,1400.0,140
1925,NB,Mixed grains,44.0,1460.0,1900.0,1300.0,83
1925,NB,Oats,39.0,1150.0,105100.0,91200.0,4088
1925,NB,"Peas, dry",102.0,865.0,650.0,750.0,66
1925,NB,"Rye, all",50.0,1000.0,100.0,100.0,5
1925,NB,Tame hay,1.26,3900.0,865000.0,222000.0,10899
1925,NB,"Wheat, all",67.0,1140.0,6150.0,5400.0,415
1925,NS,Barley,51.0,1480.0,3850.0,2600.0,197
1925,NS,"Beans, all dry (white and coloured)",134.0,1135.0,850.0,750.0,114
1925,NS,Buckwheat,46.0,1150.0,3500.0,3050.0,160
1925,NS,Corn for silage,0.44,22220.0,10000.0,450.0,44
1925,NS,Mixed grains,49.0,1655.0,2650.0,1600.0,131
1925,NS,Oats,49.0,1260.0,59800.0,47450.0,2912
1925,NS,"Peas, dry",80.0,1600.0,400.0,250.0,32
1925,NS,"Rye, all",30.0,2000.0,100.0,50.0,3
1925,NS,Tame hay,1.02,4050.0,822000.0,203000.0,8365
1925,NS,"Wheat, all",63.0,1210.0,4650.0,3850.0,292
1925,ON,Barley,31.0,1840.0,324800.0,176600.0,10070
1925,ON,"Beans, all dry (white and coloured)",90.0,1270.0,31400.0,24700.0,2840
1925,ON,Buckwheat,34.0,1165.0,121450.0,104400.0,4098
1925,ON,Corn for grain,35.0,2940.0,247000.0,84000.0,8763
1925,ON,Corn for silage,0.4,21720.0,3279000.0,151000.0,13228
1925,ON,Flaxseed,75.0,785.0,3100.0,3950.0,232
1925,ON,Mixed grains,31.0,2090.0,576500.0,275800.0,17697
1925,ON,Oats,28.0,1585.0,1821400.0,1148300.0,51288
1925,ON,"Peas, dry",51.0,1315.0,70950.0,54000.0,3592
1925,ON,"Rye, all",32.0,1135.0,45300.0,39900.0,1445
1925,ON,Sugar beets,0.67,24700.0,378500.0,15300.0,2549
1925,ON,Tame hay,1.33,3630.0,6016000.0,1657000.0,79719
1925,ON,"Wheat, all",45.0,1975.0,686400.0,347900.0,30649
1925,ON,"Wheat, spring",45.0,1445.0,66400.0,45900.0,3004
1925,SK,Barley,21.0,1135.0,394000.0,347000.0,8445
1925,SK,"Beans, all dry (white and coloured)",88.0,1335.0,400.0,300.0,35
1925,SK,Corn for silage,0.98,519.0,41000.0,7900.0,402
1925,SK,Flaxseed,72.0,440.0,123700.0,280000.0,8951
1925,SK,Mixed grains,23.0,970.0,6200.0,6400.0,142
1925,SK,Oats,23.0,1040.0,1578000.0,1518000.0,35528
1925,SK,"Peas, dry",64.0,1585.0,950.0,600.0,61
1925,SK,"Rye, all",28.0,945.0,72700.0,77000.0,2063
1925,SK,"Rye, spring",28.0,835.0,16700.0,20000.0,475
1925,SK,Tame hay,1.16,2440.0,122000.0,50000.0,1421
1925,SK,"Wheat, all",46.0,1265.0,6408000.0,5062000.0,294281
1926,AB,Barley,19.0,1185.0,199000.0,168000.0,3841
1926,AB,"Beans, all dry (white and coloured)",107.0,1000.0,150.0,150.0,16
1926,AB,Corn for silage,0.82,5750.0,23000.0,4000.0,188
1926,AB,Flaxseed,60.0,420.0,2100.0,5000.0,125
1926,AB,Mixed grains,26.0,1500.0,5100.0,3400.0,134
1926,AB,Oats,25.0,1145.0,886000.0,775000.0,21842
1926,AB,"Peas, dry",80.0,1125.0,450.0,400.0,36
1926,AB,"Rye, all",27.0,740.0,34800.0,47000.0,934
1926,AB,"Rye, spring",27.0,740.0,11800.0,16000.0,315
1926,AB,Sugar beets,0.85,16100.0,33800.0,2100.0,288
1926,AB,Tame hay,1.32,4460.0,312000.0,70000.0,4106
1926,AB,"Wheat, all",39.0,1245.0,3102000.0,2493000.0,119686
1926,BC,Barley,39.0,1585.0,4600.0,2900.0,178
1926,BC,"Beans, all dry (white and coloured)",98.0,1500.0,450.0,300.0,44
1926,BC,Corn for silage,0.97,23080.0,60000.0,2600.0,581
1926,BC,Flaxseed,57.0,875.0,350.0,400.0,20
1926,BC,Mixed grains,44.0,1860.0,3350.0,1800.0,147
1926,BC,Oats,41.0,1370.0,45800.0,33400.0,1872
1926,BC,"Peas, dry",83.0,1460.0,1750.0,1200.0,146
1926,BC,"Rye, all",42.0,715.0,2000.0,2800.0,84
1926,BC,Tame hay,1.82,4910.0,373000.0,76000.0,6804
1926,BC,"Wheat, all",50.0,1635.0,35000.0,21400.0,1749
1926,CA,Barley,24.0,1475.0,2177350.0,1475400.0,52059
1926,CA,"Beans, all dry (white and coloured)",97.0,1090.0,31500.0,28850.0,3060
1926,CA,Buckwheat,40.0,1160.0,215150.0,185100.0,8598
1926,CA,Corn for grain,39.0,2325.0,198500.0,85300.0,7780
1926,CA,Corn for silage,0.54,19680.0,4073000.0,207000.0,21926
1926,CA,Flaxseed,64.0,510.0,152300.0,298500.0,9688
1926,CA,Mixed grains,32.0,1790.0,691600.0,386550.0,22385
1926,CA,Oats,31.0,1145.0,5912200.0,5156500.0,184098
1926,CA,"Peas, dry",64.0,1220.0,71750.0,58800.0,4610
1926,CA,"Rye, all",30.0,1010.0,309300.0,306350.0,9431
1926,CA,"Rye, spring",29.0,880.0,47900.0,54300.0,1367
1926,CA,Sugar beets,0.73,24400.0,461100.0,18900.0,3350
1926,CA,Tame hay,1.35,3490.0,14624000.0,4187000.0,197887
1926,CA,"Wheat, all",40.0,1195.0,11080950.0,9265650.0,442221
1926,NB,Barley,43.0,1115.0,2950.0,2650.0,126
1926,NB,"Beans, all dry (white and coloured)",142.0,910.0,500.0,550.0,71
1926,NB,Buckwheat,41.0,1115.0,20500.0,18400.0,837
1926,NB,Corn for silage,0.45,21250.0,34000.0,1600.0,152
1926,NB,Mixed grains,41.0,1610.0,1850.0,1150.0,76
1926,NB,Oats,46.0,955.0,78950.0,82850.0,3634
1926,NB,"Peas, dry",84.0,835.0,500.0,600.0,42
1926,NB,"Rye, all",60.0,1000.0,100.0,100.0,6
1926,NB,Tame hay,1.18,3270.0,738000.0,226000.0,8740
1926,NB,"Wheat, all",65.0,1115.0,4900.0,4400.0,320
1926,NS,Barley,58.0,1475.0,4200.0,2850.0,243
1926,NS,"Beans, all dry (white and coloured)",161.0,1065.0,800.0,750.0,129
1926,NS,Buckwheat,55.0,1230.0,3750.0,3050.0,208
1926,NS,Corn for silage,0.44,18000.0,9000.0,500.0,40
1926,NS,Mixed grains,46.0,1555.0,2800.0,1800.0,129
1926,NS,Oats,51.0,1285.0,59350.0,46150.0,3014
1926,NS,"Peas, dry",120.0,1165.0,350.0,300.0,42
1926,NS,"Rye, all",40.0,2000.0,100.0,50.0,4
1926,NS,Tame hay,1.46,3630.0,766000.0,211000.0,11183
1926,NS,"Wheat, all",58.0,1125.0,4050.0,3600.0,235
1926,ON,Barley,31.0,1730.0,314500.0,181700.0,9754
1926,ON,"Beans, all dry (white and coloured)",93.0,1065.0,22300.0,20900.0,2081
1926,ON,Buckwheat,36.0,1140.0,108300.0,95100.0,3882
1926,ON,Corn for grain,37.0,2395.0,175000.0,73000.0,6473
1926,ON,Corn for silage,0.52,21290.0,3172000.0,149000.0,16646
1926,ON,Flaxseed,83.0,630.0,1950.0,3100.0,161
1926,ON,Mixed grains,31.0,1870.0,583300.0,312000.0,18232
1926,ON,Oats,34.0,1290.0,1476200.0,1146000.0,49644
1926,ON,"Peas, dry",54.0,1290.0,51150.0,39600.0,2755
1926,ON,"Rye, all",35.0,1090.0,38100.0,35000.0,1351
1926,ON,Sugar beets,0.72,25400.0,427300.0,16800.0,3062
1926,ON,Tame hay,1.42,3850.0,6431000.0,1672000.0,91315
1926,ON,"Wheat, all",46.0,1685.0,628900.0,373700.0,28888
1926,ON,"Wheat, spring",48.0,1260.0,58900.0,46700.0,2835
1926,SK,Barley,21.0,1350.0,477000.0,353000.0,9851
1926,SK,"Beans, all dry (white and coloured)",71.0,1165.0,350.0,300.0,25
1926,SK,Corn for silage,1.11,639.0,46000.0,7200.0,510
1926,SK,Flaxseed,63.0,455.0,95100.0,210000.0,5990
1926,SK,Mixed grains,26.0,1330.0,8900.0,6700.0,231
1926,SK,Oats,27.0,1070.0,1699000.0,1587000.0,46281
1926,SK,"Peas, dry",65.0,1070.0,750.0,700.0,49
1926,SK,"Rye, all",29.0,1105.0,138400.0,125000.0,4036
1926,SK,"Rye, spring",29.0,945.0,26400.0,28000.0,770
1926,SK,Tame hay,0.9,2950.0,177000.0,60000.0,1590
1926,SK,"Wheat, all",40.0,1090.0,5978000.0,5487000.0,237218
1927,AB,Barley,27.0,1610.0,261000.0,162000.0,6960
1927,AB,"Beans, all dry (white and coloured)",100.0,1000.0,100.0,100.0,10
1927,AB,Corn for silage,0.74,12130.0,74000.0,6100.0,547
1927,AB,Flaxseed,63.0,1020.0,5100.0,5000.0,323
1927,AB,Mixed grains,26.0,1565.0,9700.0,6200.0,252
1927,AB,Oats,29.0,1715.0,1560000.0,910000.0,44510
1927,AB,"Peas, dry",80.0,1165.0,700.0,600.0,56
1927,AB,"Rye, all",30.0,1265.0,79600.0,63000.0,2436
1927,AB,"Rye, spring",31.0,1265.0,31600.0,25000.0,984
1927,AB,Sugar beets,0.9,17100.0,30800.0,1800.0,277
1927,AB,Tame hay,1.19,5080.0,661000.0,130000.0,7834
1927,AB,"Wheat, all",36.0,1845.0,4662000.0,2530000.0,168003
1927,BC,Barley,41.0,1825.0,6200.0,3400.0,257
1927,BC,"Beans, all dry (white and coloured)",98.0,1500.0,450.0,300.0,44
1927,BC,Corn for silage,0.83,26150.0,68000.0,2600.0,563
1927,BC,Flaxseed,60.0,1285.0,450.0,350.0,27
1927,BC,Mixed grains,44.0,1855.0,3800.0,2050.0,167
1927,BC,Oats,42.0,1925.0,67400.0,35000.0,2841
1927,BC,"Peas, dry",83.0,1625.0,1950.0,1200.0,162
1927,BC,"Rye, all",41.0,1345.0,3900.0,2900.0,158
1927,BC,Tame hay,1.77,5190.0,410000.0,79000.0,7270
1927,BC,"Wheat, all",48.0,1800.0,41000.0,22800.0,1973
1927,CA,Barley,30.0,1485.0,2110200.0,1419100.0,64193
1927,CA,"Beans, all dry (white and coloured)",86.0,1045.0,28150.0,26950.0,2408
1927,CA,Buckwheat,41.0,1245.0,237100.0,190650.0,9727
1927,CA,Corn for grain,39.0,2010.0,108000.0,53700.0,4212
1927,CA,Corn for silage,0.49,16890.0,3219000.0,190550.0,15849
1927,CA,Flaxseed,61.0,645.0,124100.0,192150.0,7562
1927,CA,Mixed grains,35.0,1890.0,767850.0,406350.0,27001
1927,CA,Oats,33.0,1265.0,6780750.0,5358400.0,225879
1927,CA,"Peas, dry",65.0,1245.0,76050.0,61100.0,4959
1927,CA,"Rye, all",32.0,1315.0,395400.0,300650.0,12746
1927,CA,"Rye, spring",31.0,1270.0,79100.0,62300.0,2467
1927,CA,Sugar beets,0.86,19300.0,335600.0,17400.0,2881
1927,CA,Tame hay,1.17,3930.0,17714000.0,4504000.0,206781
1927,CA,"Wheat, all",37.0,1435.0,13054850.0,9089650.0,477791
1927,NB,Barley,48.0,1230.0,3200.0,2600.0,153
1927,NB,"Beans, all dry (white and coloured)",176.0,1000.0,550.0,550.0,97
1927,NB,Buckwheat,44.0,1090.0,19850.0,18250.0,866
1927,NB,Corn for silage,0.45,18460.0,24000.0,1300.0,108
1927,NB,Mixed grains,39.0,1175.0,1350.0,1150.0,52
1927,NB,Oats,50.0,980.0,80600.0,82350.0,4025
1927,NB,"Peas, dry",83.0,1200.0,600.0,500.0,50
1927,NB,"Rye, all",50.0,1000.0,200.0,200.0,10
1927,NB,Tame hay,1.17,2870.0,646000.0,225000.0,7533
1927,NB,"Wheat, all",60.0,965.0,3850.0,4000.0,231
1927,NS,Barley,57.0,1485.0,4600.0,3100.0,260
1927,NS,"Beans, all dry (white and coloured)",143.0,940.0,750.0,800.0,107
1927,NS,Buckwheat,64.0,1140.0,3250.0,2850.0,209
1927,NS,Corn for silage,0.42,20000.0,9000.0,450.0,38
1927,NS,Mixed grains,54.0,1600.0,2800.0,1750.0,151
1927,NS,Oats,55.0,1275.0,57500.0,45100.0,3169
1927,NS,"Peas, dry",120.0,1000.0,300.0,300.0,36
1927,NS,"Rye, all",20.0,2000.0,100.0,50.0,2
1927,NS,Tame hay,1.43,3490.0,726000.0,208000.0,10400
1927,NS,"Wheat, all",51.0,1210.0,3450.0,2850.0,177
1927,ON,Barley,35.0,1800.0,375300.0,208300.0,13101
1927,ON,"Beans, all dry (white and coloured)",82.0,1030.0,19700.0,19100.0,1610
1927,ON,Buckwheat,36.0,1275.0,128300.0,100800.0,4597
1927,ON,Corn for grain,36.0,2190.0,92000.0,42000.0,3306
1927,ON,Corn for silage,0.44,17120.0,2260000.0,132000.0,10014
1927,ON,Flaxseed,65.0,615.0,1750.0,2850.0,114
1927,ON,Mixed grains,34.0,2015.0,651500.0,323500.0,22343
1927,ON,Oats,36.0,1445.0,1571700.0,1088300.0,57072
1927,ON,"Peas, dry",55.0,1295.0,55400.0,42800.0,3074
1927,ON,"Rye, all",37.0,1115.0,32700.0,29300.0,1225
1927,ON,Sugar beets,0.85,19500.0,304800.0,15600.0,2604
1927,ON,Tame hay,1.22,4250.0,7256000.0,1706000.0,88525
1927,ON,"Wheat, all",46.0,1685.0,594500.0,352400.0,27394
1927,ON,"Wheat, spring",44.0,1355.0,65500.0,48400.0,2890
1927,SK,Barley,28.0,1575.0,591000.0,375000.0,16549
1927,SK,"Beans, all dry (white and coloured)",77.0,1165.0,350.0,300.0,27
1927,SK,Corn for silage,0.88,984.0,63000.0,6400.0,552
1927,SK,Flaxseed,60.0,640.0,85700.0,134000.0,5127
1927,SK,Mixed grains,26.0,1335.0,16300.0,12200.0,423
1927,SK,Oats,29.0,1230.0,2198000.0,1786000.0,62711
1927,SK,"Peas, dry",66.0,1355.0,950.0,700.0,63
1927,SK,"Rye, all",31.0,1500.0,217700.0,145000.0,6763
1927,SK,"Rye, spring",31.0,1420.0,39700.0,28000.0,1235
1927,SK,Tame hay,0.98,4240.0,721000.0,170000.0,7035
1927,SK,"Wheat, all",36.0,1310.0,6872000.0,5253000.0,244925
1928,AB,Barley,22.0,1560.0,345000.0,221000.0,7449
1928,AB,"Beans, all dry (white and coloured)",80.0,1000.0,100.0,100.0,8
1928,AB,Corn for silage,0.82,11450.0,63000.0,5500.0,518
1928,AB,Flaxseed,61.0,500.0,1500.0,3000.0,92
1928,AB,Mixed grains,23.0,1455.0,8300.0,5700.0,188
1928,AB,Oats,25.0,1435.0,1361000.0,947000.0,33538
1928,AB,"Peas, dry",71.0,1100.0,550.0,500.0,39
1928,AB,"Rye, all",30.0,1045.0,68000.0,65000.0,2075
1928,AB,"Rye, spring",31.0,1115.0,29000.0,26000.0,889
1928,AB,Sugar beets,0.77,16200.0,34100.0,2100.0,263
1928,AB,Tame hay,1.18,3830.0,536000.0,140000.0,6333
1928,AB,"Wheat, all",28.0,1715.0,4654000.0,2714000.0,128511
1928,BC,Barley,41.0,1720.0,6700.0,3900.0,272
1928,BC,"Beans, all dry (white and coloured)",90.0,1335.0,400.0,300.0,36
1928,BC,Corn for silage,0.85,27040.0,73000.0,2700.0,624
1928,BC,Flaxseed,60.0,1000.0,300.0,300.0,18
1928,BC,Mixed grains,40.0,1800.0,3600.0,2000.0,144
1928,BC,Oats,40.0,1850.0,67900.0,36700.0,2731
1928,BC,"Peas, dry",85.0,1575.0,2050.0,1300.0,175
1928,BC,"Rye, all",42.0,1295.0,3500.0,2700.0,146
1928,BC,Tame hay,1.74,5300.0,435000.0,82000.0,7586
1928,BC,"Wheat, all",44.0,1680.0,40300.0,24000.0,1755
1928,CA,Barley,26.0,1505.0,2970150.0,1975200.0,76112
1928,CA,"Beans, all dry (white and coloured)",131.0,1120.0,31850.0,28400.0,4184
1928,CA,Buckwheat,43.0,1165.0,237300.0,203450.0,10128
1928,CA,Corn for grain,44.0,2345.0,132900.0,56700.0,5860
1928,CA,Corn for silage,0.52,18640.0,3326000.0,178400.0,17204
1928,CA,Flaxseed,63.0,600.0,91700.0,153350.0,5758
1928,CA,Mixed grains,35.0,1780.0,798550.0,448050.0,27672
1928,CA,Oats,30.0,1310.0,6973350.0,5316000.0,210956
1928,CA,"Peas, dry",68.0,1125.0,70400.0,62500.0,4786
1928,CA,"Rye, all",31.0,1095.0,371500.0,338850.0,11491
1928,CA,"Rye, spring",30.0,1115.0,99400.0,89200.0,2960
1928,CA,Sugar beets,0.8,18600.0,378800.0,20400.0,3018
1928,CA,Tame hay,1.16,3710.0,16806000.0,4524000.0,194363
1928,CA,"Wheat, all",29.0,1580.0,15423950.0,9761100.0,451235
1928,NB,Barley,47.0,1500.0,5400.0,3600.0,252
1928,NB,"Beans, all dry (white and coloured)",166.0,1180.0,650.0,550.0,108
1928,NB,Buckwheat,41.0,1275.0,22000.0,17250.0,900
1928,NB,Corn for silage,0.45,18520.0,25000.0,1350.0,112
1928,NB,Mixed grains,42.0,1440.0,1800.0,1250.0,75
1928,NB,Oats,45.0,1155.0,97750.0,84600.0,4437
1928,NB,"Peas, dry",81.0,1075.0,700.0,650.0,57
1928,NB,"Rye, all",65.0,1000.0,200.0,200.0,13
1928,NB,Tame hay,1.18,3210.0,722000.0,225000.0,8501
1928,NB,"Wheat, all",61.0,1195.0,4300.0,3600.0,262
1928,NS,Barley,55.0,1485.0,5650.0,3800.0,312
1928,NS,"Beans, all dry (white and coloured)",153.0,1065.0,850.0,800.0,130
1928,NS,Buckwheat,50.0,1175.0,3350.0,2850.0,169
1928,NS,Corn for silage,0.44,25000.0,10000.0,400.0,44
1928,NS,Mixed grains,52.0,1805.0,3250.0,1800.0,170
1928,NS,Oats,54.0,1275.0,56250.0,44200.0,3028
1928,NS,"Peas, dry",83.0,1200.0,300.0,250.0,25
1928,NS,"Rye, all",40.0,2000.0,100.0,50.0,4
1928,NS,Tame hay,1.29,3920.0,839000.0,214000.0,10850
1928,NS,"Wheat, all",60.0,1265.0,3100.0,2450.0,185
1928,ON,Barley,34.0,1745.0,434200.0,249000.0,14958
1928,ON,"Beans, all dry (white and coloured)",128.0,1155.0,23800.0,20600.0,3056
1928,ON,Buckwheat,37.0,1130.0,123950.0,109800.0,4611
1928,ON,Corn for grain,43.0,2600.0,117000.0,45000.0,4984
1928,ON,Corn for silage,0.46,20140.0,2437000.0,121000.0,11201
1928,ON,Flaxseed,91.0,525.0,1700.0,3250.0,154
1928,ON,Mixed grains,34.0,1875.0,687700.0,366500.0,23247
1928,ON,Oats,36.0,1340.0,1441400.0,1076500.0,51404
1928,ON,"Peas, dry",57.0,1160.0,51500.0,44450.0,2953
1928,ON,"Rye, all",38.0,1070.0,28700.0,26800.0,1086
1928,ON,Sugar beets,0.8,18800.0,344700.0,18300.0,2755
1928,ON,Tame hay,1.2,3990.0,6664000.0,1669000.0,79723
1928,ON,"Wheat, all",44.0,1585.0,515400.0,325400.0,22716
1928,ON,"Wheat, spring",44.0,1340.0,59400.0,44400.0,2597
1928,SK,Barley,22.0,1470.0,964000.0,656000.0,21248
1928,SK,"Beans, all dry (white and coloured)",132.0,625.0,250.0,400.0,33
1928,SK,Corn for silage,0.59,459.0,28000.0,6100.0,164
1928,SK,Flaxseed,61.0,595.0,67400.0,113000.0,4140
1928,SK,Mixed grains,21.0,1360.0,12100.0,8900.0,249
1928,SK,Oats,25.0,1365.0,2407000.0,1764000.0,59296
1928,SK,"Peas, dry",62.0,835.0,500.0,600.0,31
1928,SK,"Rye, all",29.0,1120.0,213900.0,191000.0,6225
1928,SK,"Rye, spring",29.0,1125.0,61900.0,55000.0,1802
1928,SK,Tame hay,0.89,4230.0,762000.0,180000.0,6778
1928,SK,"Wheat, all",28.0,1565.0,8742000.0,5581000.0,247336
1929,AB,Barley,23.0,955.0,272000.0,285000.0,6257
1929,AB,"Beans, all dry (white and coloured)",70.0,665.0,100.0,150.0,7
1929,AB,Corn for silage,0.72,6910.0,38000.0,5500.0,273
1929,AB,Flaxseed,88.0,320.0,1600.0,5000.0,140
1929,AB,Mixed grains,32.0,1175.0,7300.0,6200.0,233
1929,AB,Oats,31.0,835.0,647000.0,776000.0,20129
1929,AB,"Peas, dry",58.0,835.0,500.0,600.0,29
1929,AB,"Rye, all",32.0,765.0,60300.0,79000.0,1906
1929,AB,"Rye, spring",31.0,520.0,20300.0,39000.0,633
1929,AB,Sugar beets,0.77,16500.0,56200.0,3400.0,433
1929,AB,Tame hay,1.49,2820.0,423000.0,150000.0,6301
1929,AB,"Wheat, all",37.0,815.0,2455000.0,3015000.0,92010
1929,BC,Barley,45.0,1675.0,6200.0,3700.0,277
1929,BC,"Beans, all dry (white and coloured)",88.0,1600.0,400.0,250.0,35
1929,BC,Corn for silage,0.89,24070.0,65000.0,2700.0,576
1929,BC,Flaxseed,60.0,1000.0,200.0,200.0,12
1929,BC,Mixed grains,44.0,1850.0,3700.0,2000.0,163
1929,BC,Oats,47.0,1900.0,68900.0,36300.0,3217
1929,BC,"Peas, dry",81.0,1665.0,2500.0,1500.0,202
1929,BC,"Rye, all",41.0,1290.0,3100.0,2400.0,126
1929,BC,Tame hay,1.9,4640.0,390000.0,84000.0,7427
1929,BC,"Wheat, all",51.0,1585.0,38000.0,24000.0,1946
1929,CA,Barley,27.0,930.0,2227500.0,2398400.0,60505
1929,CA,"Beans, all dry (white and coloured)",121.0,1165.0,40650.0,34850.0,4920
1929,CA,Buckwheat,43.0,1090.0,227950.0,208650.0,9867
1929,CA,Corn for grain,42.0,2125.0,131600.0,62000.0,5469
1929,CA,Corn for silage,0.51,17640.0,3013000.0,170800.0,15265
1929,CA,Flaxseed,94.0,340.0,52300.0,154650.0,4898
1929,CA,Mixed grains,37.0,1610.0,729800.0,452600.0,27227
1929,CA,Oats,39.0,865.0,4361950.0,5050300.0,168017
1929,CA,"Peas, dry",76.0,1065.0,53900.0,50700.0,4079
1929,CA,"Rye, all",33.0,835.0,334100.0,401300.0,11095
1929,CA,"Rye, spring",32.0,620.0,78100.0,126100.0,2511
1929,CA,Sugar beets,0.74,18100.0,332000.0,18300.0,2458
1929,CA,Tame hay,1.3,3490.0,16028000.0,4587000.0,207711
1929,CA,"Wheat, all",39.0,810.0,8224050.0,10179700.0,317340
1929,NB,Barley,45.0,1485.0,5650.0,3800.0,256
1929,NB,"Beans, all dry (white and coloured)",137.0,1250.0,750.0,600.0,103
1929,NB,Buckwheat,44.0,1285.0,23150.0,18000.0,1022
1929,NB,Corn for silage,0.44,22400.0,28000.0,1250.0,124
1929,NB,Mixed grains,54.0,1605.0,2650.0,1650.0,143
1929,NB,Oats,51.0,1160.0,101600.0,87600.0,5205
1929,NB,"Peas, dry",100.0,1065.0,800.0,750.0,80
1929,NB,"Rye, all",55.0,1000.0,200.0,200.0,11
1929,NB,Tame hay,1.34,2960.0,668000.0,226000.0,8950
1929,NB,"Wheat, all",69.0,1265.0,4550.0,3600.0,314
1929,NS,Barley,53.0,1445.0,6350.0,4400.0,339
1929,NS,"Beans, all dry (white and coloured)",143.0,1100.0,1100.0,1000.0,157
1929,NS,Buckwheat,49.0,1240.0,4100.0,3300.0,202
1929,NS,Corn for silage,0.55,25000.0,10000.0,400.0,55
1929,NS,Mixed grains,56.0,1665.0,3250.0,1950.0,182
1929,NS,Oats,56.0,1225.0,54350.0,44450.0,3065
1929,NS,"Peas, dry",100.0,1335.0,400.0,300.0,40
1929,NS,"Rye, all",40.0,1000.0,100.0,100.0,4
1929,NS,Tame hay,1.35,3630.0,795000.0,219000.0,10731
1929,NS,"Wheat, all",63.0,1060.0,2600.0,2450.0,163
1929,ON,Barley,36.0,1560.0,392600.0,251800.0,14065
1929,ON,"Beans, all dry (white and coloured)",117.0,1175.0,30300.0,25800.0,3539
1929,ON,Buckwheat,40.0,1015.0,121100.0,119100.0,4839
1929,ON,Corn for grain,39.0,2305.0,113000.0,49000.0,4450
1929,ON,Corn for silage,0.48,17370.0,2015000.0,116000.0,9573
1929,ON,Flaxseed,93.0,535.0,1200.0,2250.0,112
1929,ON,Mixed grains,36.0,1690.0,610400.0,361300.0,22129
1929,ON,Oats,40.0,1200.0,1135700.0,945100.0,45657
1929,ON,"Peas, dry",61.0,1045.0,33650.0,32150.0,2039
1929,ON,"Rye, all",39.0,1055.0,22200.0,21000.0,864
1929,ON,Sugar beets,0.73,18500.0,275800.0,14900.0,2025
1929,ON,Tame hay,1.28,3940.0,6669000.0,1691000.0,85577
1929,ON,"Wheat, all",46.0,1665.0,537500.0,323100.0,24905
1929,ON,"Wheat, spring",47.0,1220.0,52500.0,43100.0,2451
1929,SK,Barley,23.0,745.0,670000.0,902000.0,15685
1929,SK,"Beans, all dry (white and coloured)",105.0,665.0,200.0,300.0,21
1929,SK,Corn for silage,1.12,244.0,10000.0,4100.0,112
1929,SK,Flaxseed,93.0,305.0,37100.0,121000.0,3465
1929,SK,Mixed grains,27.0,770.0,7000.0,9100.0,186
1929,SK,Oats,32.0,615.0,1063000.0,1722000.0,34472
1929,SK,"Peas, dry",85.0,665.0,400.0,600.0,34
1929,SK,"Rye, all",32.0,810.0,211000.0,260000.0,6806
1929,SK,"Rye, spring",32.0,650.0,50000.0,77000.0,1615
1929,SK,Tame hay,1.27,2470.0,469000.0,190000.0,5965
1929,SK,"Wheat, all",38.0,750.0,4370000.0,5846000.0,165382
1930,AB,Barley,6.0,1365.0,414000.0,303000.0,2660
1930,AB,"Beans, all dry (white and coloured)",50.0,1000.0,100.0,100.0,5
1930,AB,Corn for silage,0.79,8280.0,24000.0,2900.0,189
1930,AB,Flaxseed,37.0,775.0,8500.0,11000.0,318
1930,AB,Mixed grains,8.0,1585.0,11400.0,7200.0,95
1930,AB,Oats,10.0,1370.0,1202000.0,876000.0,11691
1930,AB,"Peas, dry",42.0,1100.0,550.0,500.0,23
1930,AB,"Rye, all",6.0,940.0,93900.0,100000.0,557
1930,AB,"Rye, spring",6.0,975.0,43900.0,45000.0,259
1930,AB,Sugar beets,0.72,21000.0,115300.0,5500.0,829
1930,AB,Tame hay,1.04,3330.0,533000.0,160000.0,5563
1930,AB,"Wheat, all",17.0,1380.0,4001000.0,2899000.0,66150
1930,BC,Barley,29.0,1600.0,6400.0,4000.0,186
1930,BC,"Beans, all dry (white and coloured)",64.0,1500.0,450.0,300.0,29
1930,BC,Corn for silage,0.77,24170.0,58000.0,2400.0,448
1930,BC,Flaxseed,40.0,1000.0,100.0,100.0,4
1930,BC,Mixed grains,26.0,1800.0,3600.0,2000.0,93
1930,BC,Oats,29.0,1760.0,64700.0,36800.0,1888
1930,BC,"Peas, dry",51.0,1815.0,2900.0,1600.0,148
1930,BC,"Rye, all",29.0,1070.0,3000.0,2800.0,86
1930,BC,Tame hay,1.95,4320.0,376000.0,87000.0,7325
1930,BC,"Wheat, all",31.0,1455.0,36000.0,24700.0,1126
1930,CA,Barley,9.0,1310.0,2942850.0,2250200.0,27254
1930,CA,"Beans, all dry (white and coloured)",83.0,980.0,39150.0,39850.0,3261
1930,CA,Buckwheat,30.0,1195.0,237400.0,198500.0,7124
1930,CA,Corn for grain,34.0,2255.0,148200.0,65700.0,5054
1930,CA,Corn for silage,0.54,18290.0,3152000.0,172300.0,17142
1930,CA,Flaxseed,37.0,550.0,128800.0,234350.0,4741
1930,CA,Mixed grains,20.0,1860.0,903850.0,486200.0,18435
1930,CA,Oats,16.0,1215.0,6526500.0,5365350.0,102919
